trial_id,genome_length,win_rate,num_games,num_solved,avg_guesses_solved,median_guesses_solved,avg_target_abs,mean_runtime_sec,total_runtime_sec,score,evo_pop_size,evo_genome_length,evo_generations_per_guess,evo_tournament_size,evo_crossover_rate,evo_mutation_rate,evo_elite_fraction,evo_mid_fraction,evo_min_char_index,fit_wrong_value_penalty,fit_error_tolerance,fit_value_weight,fit_green_bonus,fit_low_gray_bonus,fit_diversity_bonus_per_symbol,fit_diversity_min_symbols,fit_history_incopatibility_penalty,fit_repeat_guess_penalty
91,14,0.45,20,9,6.7,10.0,34736.15756410257,6.080437845000415,121.6087569000083,24.9,472,20,25,3,0.9621981555179402,0.2842835278215346,0.01746465267660084,0.2197954085797433,4,25.37482901234567,49.825689429558665,1.2691407941381836,10.296938568828349,1.105163608417778,2.8776743925748693,3,15.6789123456789,47.01284416241729
94,23,0.45,20,9,6.65,10.0,103138.94606794295,5.206514404999325,104.1302880999865,25.049999999999997,922,20,11,5,0.8666680230757084,0.05338278188195263,0.056218529949564,0.45421423160078245,4,25.37482901234567,46.76347623797608,1.019030825681358,13.366622724715949,3.5616659484263833,2.1791513188394425,6,15.6789123456789,30.36824016623695
75,11,0.7,20,14,5.2,5.0,147523.2661111111,18.845864454999354,376.9172890999871,54.4,1163,20,38,2,0.773626104074544,0.21472847902679285,0.05631106707610912,0.24261412969582566,4,25.37482901234567,42.46539877735142,0.5247935632697425,14.865144485555064,3.17453447495349,2.8912915293702643,6,15.6789123456789,32.024012739356095
96,10,0.45,20,9,6.8,10.0,88947.34597222223,5.602478384999631,112.04956769999262,24.6,355,20,32,5,0.4916814615908204,0.03550690632370528,0.0912464764438346,0.12907997656586737,4,25.37482901234567,78.88086720421843,1.9491042547455297,4.098759607038831,4.68528362816751,2.0334601648377797,3,15.6789123456789,36.22226113739215
95,23,0.45,20,9,6.95,10.0,173168.03054563495,8.433122514999377,168.66245029998754,24.15,1104,20,15,4,0.7355084449249456,0.08651815957415684,0.12472807176392522,0.36868423325926203,4,25.37482901234567,76.63538592306757,1.0932693162451868,11.739616301171612,4.736904937930558,2.5118825538220033,3,15.6789123456789,34.93282983773509
103,13,0.3,20,6,7.75,10.0,173099.75154761906,2.3590233349999834,47.18046669999967,6.75,377,20,12,4,0.41308365722884355,0.21954606818598504,0.11114045704154495,0.19340812536036936,4,25.37482901234567,37.099080459949064,1.2624762177661615,8.945548644633721,3.52289845372399,1.117971735873349,6,15.6789123456789,37.96958427341098
97,17,0.9,20,18,3.0,3.0,129107.42598039214,7.8438925799999195,156.8778515999984,81.0,831,20,34,6,0.6805308796870692,0.17381855110623712,0.03770622091693812,0.30424904017411164,4,25.37482901234567,44.54603244028198,0.56776551748018,4.116711611193843,2.7867368195564834,0.057613028275984024,6,15.6789123456789,3.985114765224288
86,27,0.4,20,8,6.95,10.0,27766.438214285714,14.942480989999968,298.84961979999935,19.15,923,20,32,3,0.4716639483819724,0.2023030046981177,0.10305680200254248,0.36470418911485536,4,25.37482901234567,90.75879590788165,1.4042986173199719,9.281619335087301,1.244205765986217,1.5113357277165853,6,15.6789123456789,7.701569799713121
88,25,0.55,20,11,5.5,4.0,61474.18827380952,14.68212534000013,293.6425068000026,38.50000000000001,915,20,42,2,0.3603490488209715,0.28519335644491023,0.09450626336846747,0.34555759144430964,4,25.37482901234567,21.451467459999236,1.7929510363870302,8.729872128718235,0.8377543534113242,1.5631992260673702,6,15.6789123456789,27.405865613220286
98,30,0.65,20,13,4.8,3.0,117812.86170634921,7.709888674999638,154.19777349999276,50.6,1365,20,16,2,0.6813976997071025,0.29974900323465997,0.09343204951100634,0.17152115171396312,4,25.37482901234567,94.64725459665016,0.8132797815528541,18.912011333709646,4.550964727494324,0.4847686595661611,3,15.6789123456789,27.564520359255628
