trial_id,genome_length,win_rate,num_games,num_solved,avg_guesses_solved,median_guesses_solved,avg_target_abs,mean_runtime_sec,total_runtime_sec,score,evo_pop_size,evo_genome_length,evo_generations_per_guess,evo_tournament_size,evo_crossover_rate,evo_mutation_rate,evo_elite_fraction,evo_mid_fraction,fit_error_tolerance,fit_value_weight,fit_green_bonus,fit_low_gray_bonus,fit_diversity_bonus_per_symbol,fit_diversity_min_symbols
95,18,0.25,20,5,1.2,1.0,42646.76076388889,7.1449617799999485,142.89923559999897,21.4,733,20,21,6,0.8263223571846752,0.24374497700879683,0.13339117413103946,0.4338244654630642,61.38188507445346,1.7423947792825096,2.203027209848935,2.275975645676939,1.2155907480421644,3
97,15,0.3,20,6,1.5,1.0,90908.66111111111,6.83040947500001,136.6081895000002,25.5,694,20,22,6,0.8684188938200464,0.17474944570801798,0.02670203765170647,0.1518844920793339,43.282471519353024,1.7133729394478414,15.425484782642144,1.6474503784509236,0.9982989709232765,3
87,25,0.05,20,1,1.0,1.0,119119.14196144177,15.041641019999997,300.83282039999995,2.0,686,20,43,5,0.9760594270522094,0.017800573571777945,0.014004951833611612,0.2729523477778276,15.49512842667662,0.5352869210777857,12.079902990044328,3.3640549206570878,2.491336462685269,3
98,29,0.2,20,4,2.5,3.0,114971.75092857142,8.060140925000008,161.20281850000015,12.5,1385,20,12,2,0.5151385453385285,0.272648930633416,0.07271719062960574,0.4763374772184277,37.3480501623735,0.9152895643331316,17.32025505703797,4.314005547978456,1.3289528496187124,3
101,29,0.15,20,3,2.6666666666666665,2.0,23987.075718111784,6.088487399999974,121.76974799999948,7.0,321,20,37,5,0.6638890821211614,0.020595683436632647,0.010436533450777184,0.16042933206016585,46.899366478190174,0.8808198808497427,2.6748633707141662,1.240086595312967,2.116702032641802,6
103,22,0.35,20,7,2.142857142857143,2.0,187046.32471601182,5.522632295000017,110.45264590000033,28.57142857142857,352,20,39,2,0.6645645988626032,0.09583466758757307,0.11456993939993916,0.2659418122054813,59.498280464258926,0.6305584544624785,14.352307579930196,4.711076253087541,0.3626800623756552,6
80,24,0.3,20,6,1.1666666666666667,1.0,112504.36101190475,24.604225919999976,492.0845183999995,26.5,1320,20,46,5,0.3521732398353374,0.26015769336381644,0.13473252049688814,0.18928808817648457,75.13074314877277,1.809090459804115,12.559295557734648,1.4582471469276068,0.7133780378580776,5
106,25,0.25,20,5,1.2,1.0,55886.90847758406,4.516428854999981,90.32857709999962,21.4,364,20,29,3,0.49908278043600934,0.2172848602991021,0.08301857613037239,0.3036283618849335,30.19831848221008,1.366435661068719,9.338556601421825,3.3935676931206507,0.07305139293268048,5
104,25,0.15,20,3,2.6666666666666665,2.0,106288.80537888539,6.200768550000044,124.01537100000087,7.0,818,20,15,2,0.6272931242647621,0.14496473478906982,0.05112121573789455,0.36780256126076916,71.78659673262638,1.293366802065304,19.069646148686978,0.8353126446359591,1.455579693777485,6
91,25,0.15,20,3,1.3333333333333333,1.0,195810.76180555555,17.70144823999999,354.0289647999998,11.0,779,20,48,6,0.6045355649697237,0.03196159651746943,0.042790465120458636,0.11863330366824298,43.1145686880788,1.2664010162837096,16.869562078755685,4.521699098962454,2.490762177789383,3
107,11,0.1,20,2,3.0,5.0,77133.20416666666,8.33260641500001,166.6521283000002,1.0,695,20,24,2,0.8285127618579038,0.07177603491186228,0.022349280446414065,0.4894881496456369,91.49602618868246,1.2967773643757468,16.122059845713217,3.946351218162985,1.4594299872390106,3
110,11,0.4,20,8,1.875,1.0,154002.09058659754,6.593280219999974,131.86560439999948,34.375,769,20,22,3,0.8477162259326978,0.06803908857015577,0.013667533991351741,0.2474064715213908,45.18869042281384,1.901448083302685,14.875621660935499,1.2311059977406658,2.379800124796566,6
111,23,0.15,20,3,1.0,1.0,163909.51724152235,9.754738205000024,195.09476410000048,12.0,490,20,43,6,0.6197022736038934,0.08685465588297503,0.13209964535839172,0.1935880192539944,94.31087560727576,0.6705837692064935,7.874330201366193,1.7385384253717668,2.4971613308321867,5
116,29,0.25,20,5,1.0,1.0,54516.24166666666,3.915085855000018,78.30171710000036,22.0,702,20,13,2,0.5114040029425523,0.05185553540285896,0.09900762916759362,0.10343017855974349,71.964095874712,0.7533448310731375,16.84083629961757,4.231060514247237,2.432674874021582,5
78,19,0.1,20,2,1.5,2.0,29243.2565126148,35.05941429000002,701.1882858000004,5.5,1445,20,49,2,0.6609318117066354,0.22072940763917087,0.050697984747494776,0.2738255858620027,32.86646692863906,0.6834420582068912,10.36535389577078,3.6258396117697234,2.4586093079522007,3
108,12,0.25,20,5,1.0,1.0,43481.239424603176,12.46758817499998,249.3517634999996,22.0,1018,20,28,3,0.39510422629763287,0.14470111961391044,0.1009445622862553,0.14689214055098115,73.42244569204935,1.7972292622390673,11.42805008722724,2.508063180013004,0.33697675020144446,3
105,25,0.25,20,5,2.0,1.0,100349.7763888889,17.094388224999978,341.88776449999955,19.0,895,20,42,6,0.5964158655067023,0.16395775479398011,0.1172461180915951,0.1156905481236394,66.96942507690991,0.7073750614687051,15.367027613090576,3.4013745757476577,0.024628269837868255,3
109,23,0.4,20,8,1.625,1.0,82374.8455982906,14.520055410000031,290.40110820000064,35.125,1405,20,26,5,0.9678571061280955,0.2834429508327362,0.017325994468812896,0.1682171877678198,23.33764475652643,1.379781880162054,2.9081396404871627,0.8033486579409501,0.5922765866100702,4
96,13,0.15,20,3,1.0,1.0,76473.66527777778,25.33625222500003,506.72504450000065,12.0,1396,20,39,2,0.7955317697715139,0.18400135647118948,0.042273631289587624,0.4287970483081297,16.60406503083221,1.1839675961952707,8.048756411217614,1.6385103811099155,2.4829990249817158,3
100,12,0.25,20,5,1.0,1.0,51462.88652777778,22.40681004999998,448.1362009999996,22.0,1072,20,48,3,0.8033898303861879,0.21682130550100345,0.013817989623520205,0.4108434803192058,22.917482989087624,0.714178052052406,2.3053831363583575,4.965750256226737,0.8430700050393098,6
119,26,0.2,20,4,2.25,2.0,139882.3534847066,5.512437870000042,110.24875740000084,13.25,324,20,37,3,0.5296243803358598,0.08478522937141318,0.01056602001113365,0.28543056296818226,51.85136394360133,1.6048524558723503,6.0376000525669955,3.3918643049393915,2.689405738438788,4
122,16,0.3,20,6,2.6666666666666665,3.0,83806.97264914787,3.5980312450000382,71.96062490000077,22.0,323,20,25,3,0.7553412222942867,0.2974976839293743,0.10231755239432111,0.3305895833240826,20.00389858647573,1.7707531904084406,4.7397664942136934,3.6164076586307767,1.7232980261487936,4
123,21,0.25,20,5,1.0,1.0,82253.53392281,2.701229989999979,54.02459979999958,22.0,611,20,10,5,0.3789510810882382,0.10625962279898679,0.08955606163421642,0.38185250990119657,97.05380075314464,0.8258992923438471,12.120092426594134,2.312630294313323,1.5158346870634754,5
112,11,0.3,20,6,1.0,1.0,94750.02625,16.67982252500001,333.5964505000002,27.0,1254,20,32,6,0.3591374226150007,0.21734566386267318,0.07637561516120224,0.42667104627092445,89.80087445855827,0.6079347678500961,6.174838018728775,0.5995039330318146,2.9039626899549047,6
118,22,0.25,20,5,1.2,1.0,77266.49010416666,7.8728581899999766,157.45716379999953,21.4,714,20,25,5,0.8921606097149699,0.15922568834380363,0.14557763160256398,0.3249693125430272,55.7426854419122,1.4080954998857251,12.453404232333124,1.1609674184229313,1.5816549116598788,6
121,23,0.1,20,2,2.0,3.0,148711.57911111112,6.947961229999919,138.95922459999838,4.0,601,20,24,3,0.9835308125837725,0.10528884941106874,0.05762044519721031,0.3970097704196801,23.183767300281474,1.647737804840315,5.245506113481362,1.7162013889722398,2.0943927866635197,3
129,28,0.25,20,5,1.8,1.0,43121.696283783785,2.952680210000062,59.053604200001246,19.6,356,20,18,4,0.9029152217857537,0.20568326952868,0.05686307487714695,0.27916437769097624,32.637467419572324,0.5566917385584715,18.525430116231565,3.465449238851197,0.5052623226816214,5
120,22,0.3,20,6,1.1666666666666667,1.0,45666.12721801347,10.313069235000034,206.2613847000007,26.5,767,20,32,6,0.5318664327760616,0.2536998088414745,0.13714806046208367,0.18738707321798598,62.77320894800689,0.6499895931353137,10.874754841229482,3.3726315100981648,0.01751400877515097,5
124,22,0.5,20,10,1.7,1.0,177817.62708333335,6.694216005000044,133.88432010000088,44.9,662,20,30,6,0.8936832375664571,0.2329388572733355,0.1047468662462055,0.13070785446580171,79.44623057946667,0.5836479183201224,15.669111078863793,1.834147413889235,2.536160506347156,6
114,18,0.2,20,4,1.0,1.0,131779.2627557229,20.960669380000002,419.21338760000003,17.0,1365,20,35,5,0.37519592479398267,0.13594476277693726,0.08723711678969483,0.2880333790544816,50.0924713156034,0.7568435976331302,16.214086008185625,1.6364090436388996,2.82870041237131,4
99,26,0.15,20,3,1.0,1.0,49721.847045454546,32.681243020000025,653.6248604000004,12.0,1430,20,49,3,0.986174742521883,0.0488859365582536,0.0896210399691574,0.3640492225737283,62.2520466987935,1.0208569549147415,19.44962439828431,4.162770090659929,1.248436503748716,4
125,22,0.15,20,3,1.0,1.0,23095.702087746973,8.338319045000071,166.76638090000142,12.0,646,20,28,5,0.759464622404102,0.12277866458281544,0.10014240726434552,0.1233982152640894,40.3023287666345,1.8351242114846062,2.0013956839537848,3.730019881365343,2.073752474078993,3
117,12,0.4,20,8,1.5,1.0,183450.7768188201,14.74741451999995,294.948290399999,35.5,1016,20,38,6,0.8507842687672229,0.07305440705270069,0.04401401856439411,0.22223504411785672,19.99569825441575,0.6490158020297461,19.400176384764748,1.0773324801211153,2.1536913553011034,6
128,24,0.1,20,2,1.0,1.0,65122.35863095238,8.286514415000056,165.73028830000112,7.0,1009,20,16,5,0.7775120389315755,0.0907633869623712,0.09374116783931406,0.21638406766457724,59.91866764766994,0.7811591009585335,10.160060302306825,3.9593719109803063,2.2810815819921686,6
102,23,0.2,20,4,1.75,1.0,85671.84216417206,32.78014069000001,655.6028138000001,14.75,1447,20,47,5,0.5457430304344183,0.08604225402700301,0.08586918895531934,0.2937947553819955,68.53756801630712,1.8550225449405695,11.705721411711265,4.39568317476115,1.438696683011732,3
126,11,0.25,20,5,1.6,1.0,119380.56036267996,9.21844676000003,184.36893520000058,20.2,480,20,45,4,0.575958793713901,0.07919009817662692,0.05464464379333553,0.45538638152954625,44.84297173245708,1.0027651363260204,11.998263974693673,2.6094227131317913,2.3475018253710154,3
127,19,0.05,20,1,2.0,2.0,129868.53638804778,10.09335258499998,201.8670516999996,-1.0,1181,20,16,6,0.9886151001210483,0.0640468712129767,0.08173987989620228,0.36385133329477326,61.9017142813917,0.5214610025660118,12.54326372323444,3.5684937259283007,2.276583903263661,4
135,11,0.15,20,3,1.3333333333333333,1.0,130027.88837301587,3.2585939600000073,65.17187920000015,11.0,346,20,20,4,0.4852447421747894,0.13025503776376782,0.11338819072962242,0.10191133397545782,20.96120386923119,1.1887359459265152,5.924137195964758,2.204026597498857,1.7713163519764126,5
136,22,0.45,20,9,1.8888888888888888,1.0,21408.171099230112,3.315114660000063,66.30229320000126,39.333333333333336,864,20,10,2,0.44688831816566266,0.13971885828261799,0.03447586012398958,0.36764301801374555,25.30583548015071,1.57831391324678,5.93061403019603,4.2017642739782035,0.24746971190917433,6
115,23,0.35,20,7,1.1428571428571428,1.0,72575.91652809417,22.963298184999985,459.2659636999997,31.571428571428573,1212,20,48,6,0.35705782503727024,0.27675240837068565,0.11974258262044936,0.36361816530403157,82.81748382205306,1.4115727267549576,18.73587225865572,3.217326558737807,1.9029569471318761,6
133,21,0.25,20,5,1.8,1.0,61113.88434139785,6.575631729999986,131.51263459999973,19.6,360,20,41,6,0.8850002233107214,0.24864672559179138,0.020484112364500436,0.30471642321648185,11.96668831152037,1.4030796612988496,16.549391124073527,0.5278170937503383,0.7943012906073528,4
113,28,0.05,20,1,1.0,1.0,15462.890661231882,27.37083578999998,547.4167157999996,2.0,1450,20,36,3,0.4184296970498125,0.29675554638296425,0.09553960835682829,0.22350186488623938,21.083735842430883,0.9269772180045901,13.908281994427853,2.7802680119437286,1.979698909239569,4
132,14,0.1,20,2,1.0,1.0,151660.48333333334,6.922662685000001,138.4532537,7.0,780,20,18,4,0.920188543713414,0.030357572481747926,0.030952492174252076,0.48098956963178174,92.97120579771193,1.0143232144659087,16.766569992893075,1.3334986547705685,2.193966421360469,4
139,13,0.3,20,6,1.5,1.0,140830.99324404763,3.9549122100000433,79.09824420000086,25.5,409,20,23,3,0.7546622597401571,0.016949735122666842,0.10447621416944657,0.37007559265464196,84.24971104209926,1.843952067998826,8.007282375020658,0.7381407734537881,0.8082707915088149,3
146,18,0.4,20,8,1.75,1.0,254294.88075396823,2.5482878899999832,50.965757799999665,34.75,387,20,17,4,0.6656386011048432,0.24710624978841922,0.1256198734160712,0.19359532464991652,65.91610560405128,1.3594702075298049,8.567036867615066,4.002688696431381,0.38517740429469105,4
130,13,0.25,20,5,2.0,1.0,81613.94009006825,11.21283295000003,224.25665900000058,19.0,997,20,24,6,0.364143410063299,0.17597370552708214,0.06699020298447124,0.15111660364250132,14.270517013063088,1.3840665687635898,19.78809592009218,0.8733814967943399,1.1209214571998314,3
143,13,0.35,20,7,2.0,2.0,70146.72,5.0898378300000555,101.79675660000112,29.0,668,20,18,4,0.902133538222027,0.15240204509334015,0.04102115699081347,0.28293960249956485,45.03493716894038,0.7901073807001281,13.012798267802978,2.5713942793191675,0.07892119980136902,3
144,27,0.35,20,7,1.2857142857142858,1.0,57670.65416666666,4.934548519999931,98.6909703999986,31.142857142857142,644,20,19,4,0.9850615750842259,0.10599051750560144,0.07010867776076488,0.3302195699875867,15.09553466027285,0.5612294236760251,15.221421801426626,4.302661534021752,0.42902199827618703,6
147,14,0.2,20,4,1.25,1.0,59009.50107833785,5.9970796650000695,119.94159330000139,16.25,1123,20,11,5,0.6863114440702767,0.2301121217908562,0.10328681035154681,0.47660321567028585,63.69314910998652,1.532749986654918,6.390316319361193,4.530038668470124,1.253857982947585,4
149,23,0.35,20,7,1.1428571428571428,1.0,122480.19627805315,3.723914210000089,74.47828420000178,31.571428571428573,795,20,12,2,0.5123538446793383,0.16880897994332833,0.0986177882702908,0.3337523778403836,35.96855526910808,0.7358569669516395,9.217985558641306,2.0054725280591326,1.849925522341505,6
137,15,0.5,20,10,1.5,1.0,166363.14595734127,9.860389354999892,197.20778709999786,45.5,1350,20,22,3,0.99521124892555,0.28516951895764275,0.09263710881657793,0.38174991528298785,28.783043417672317,1.8044486675977027,5.816533011175579,1.0240513267116436,0.5326715271878849,6
151,23,0.2,20,4,1.0,1.0,152293.9013888889,2.971512844999938,59.43025689999877,17.0,639,20,10,5,0.6245514044029046,0.07431370369472258,0.060674074434309944,0.2970677429170604,73.63484805342091,0.8274410516971139,13.999383945217303,1.273063264635485,2.1188782312726726,6
148,16,0.25,20,5,2.8,1.0,57251.342361111114,5.4860643950000165,109.72128790000033,16.6,642,20,19,3,0.6563973470560722,0.17004822844716505,0.1333690812451844,0.20278837888619716,17.505578918986494,0.9351603217145066,16.845359269523307,0.23406317957588477,1.3144864372445604,3
134,11,0.3,20,6,1.1666666666666667,1.0,44266.42736111111,15.654264864999982,313.08529729999964,26.5,1051,20,36,3,0.8730936138347488,0.07165829498348442,0.0379975489718609,0.2506297808932917,13.091527590186944,0.9918505082333928,6.9039527645092225,3.3937207895612715,2.4232675154752057,6
131,27,0.05,20,1,1.0,1.0,73139.1728127113,16.443404269999952,328.868085399999,2.0,720,20,46,2,0.8177331046008215,0.2287941698519328,0.04451179937615787,0.19791433376430514,30.670393678156984,1.2151537238210057,5.783577678439976,1.5379639604759605,1.2324125677817586,3
153,29,0.3,20,6,1.0,1.0,172946.70642857143,4.705929674999948,94.11859349999895,27.0,466,20,26,6,0.8072809321506309,0.09120788695721285,0.13643472693911193,0.2771249712414281,96.27046422286124,0.5662887906782529,3.701532037717183,1.7193157206478236,2.960532448706172,5
154,20,0.3,20,6,1.8333333333333333,1.0,53468.81743388367,4.6898071800000025,93.79614360000005,24.5,970,20,11,2,0.9363514506772816,0.0662166638734169,0.10669515108700842,0.1873404398968047,76.18849983292641,1.1209484208446516,12.176210059907657,0.45359433096305846,0.20896375407153833,4
145,26,0.2,20,4,2.0,1.0,40840.90535714285,12.405841870000108,248.11683740000217,14.0,1427,20,18,4,0.8995048913785496,0.2092705678577582,0.022480326689396295,0.39441263576139995,78.8950111305198,1.0417526848571115,8.784064138483368,0.6406618071601,1.576662029507993,3
158,28,0.3,20,6,1.6666666666666667,1.0,26256.068482003127,3.8517628850000394,77.03525770000078,25.0,634,20,14,4,0.4181602970303021,0.026587432113754896,0.13510284787492458,0.3269390016367133,71.59837234301696,1.7859916431241714,3.671118841543324,1.7098204263800698,2.530109018677475,6
150,24,0.2,20,4,1.0,1.0,87154.29088873173,11.807524609999973,236.15049219999946,17.0,1021,20,24,6,0.6235641780640027,0.1842683912895984,0.01110972176943048,0.38855291656425195,93.43725923692313,1.7318697409940818,16.21467599694371,2.4547617023519726,0.6308659909628427,5
142,27,0.15,20,3,2.0,2.0,145825.88762987015,15.52222718500002,310.4445437000004,9.0,916,20,35,5,0.4823882934796474,0.085348055902202,0.026903641175721242,0.32653858226869914,53.68308149539535,0.6588339664178937,7.05499372573018,0.25111503116131484,2.280185052050926,4
141,29,0.4,20,8,1.125,1.0,142458.08662393162,16.752163465000034,335.0432693000007,36.625,936,20,49,5,0.8698200780662133,0.27063376988400634,0.05143428751574595,0.4487714921480379,97.32951157009173,1.3799934606298985,15.58653214085386,2.649378326315773,2.9174752343452486,4
162,27,0.2,20,4,1.75,1.0,80393.94951388889,4.223278515000038,84.46557030000076,14.75,858,20,10,6,0.8005960789362088,0.027966301735747365,0.06004640392626321,0.30786558759738814,61.130086110230216,0.6047445988610662,15.347785774604572,2.060636323667436,1.025522778186975,3
160,13,0.35,20,7,2.142857142857143,1.0,66339.74292950693,7.048257650000051,140.965153000001,28.57142857142857,1349,20,12,2,0.3511902265191858,0.021898783636467266,0.13424585844823178,0.311322880550678,66.23478080092104,1.094454818030691,8.677678078254608,1.6054525071128414,1.4633765187874368,5
161,28,0.35,20,7,2.5714285714285716,2.0,55253.98559464466,8.897600640000018,177.95201280000038,27.285714285714285,1251,20,16,2,0.5457352814060329,0.28965424307245785,0.12676675897683423,0.39653394030307687,47.187912501912926,0.8415991491960442,10.312769659712492,3.167370248383188,2.1347356877701453,3
138,25,0.15,20,3,1.0,1.0,137170.82261904763,22.897845364999966,457.95690729999933,12.0,968,20,50,6,0.7234726995111762,0.08363401384207202,0.029625488146092616,0.4821334255880414,19.047875895601464,0.9713244363022835,6.153869047933902,2.2969377971990363,2.524749003933934,5
157,19,0.4,20,8,2.125,1.0,134243.07985507246,14.557563159999996,291.1512631999999,33.625,1205,20,30,2,0.9514651567901018,0.14590223890978213,0.12464192506865268,0.32063924306755054,53.184329552612915,1.655624798097902,6.621013348658132,3.204889658058902,0.8900113193515846,5
166,27,0.35,20,7,1.8571428571428572,1.0,86314.798970787,7.794503939999982,155.89007879999963,29.42857142857143,765,20,25,4,0.5038859980208575,0.2289641310648358,0.1153916965646869,0.3102155492010822,37.470662625881246,0.842889751355684,12.188336546099261,0.4566992378599666,1.460828410560587,6
170,14,0.55,20,11,1.5454545454545454,1.0,89464.13583333333,4.213105505000044,84.26211010000088,50.363636363636374,328,20,40,5,0.36124634543285766,0.20592153966634022,0.012177498683403915,0.4069692877188521,57.88861535718432,1.4842691645126653,5.099887079500556,2.431317210445745,0.8637546735569313,5
167,29,0.25,20,5,1.6,1.0,173931.66347579175,8.762609494999992,175.25218989999985,20.2,604,20,34,3,0.3584423687097498,0.22147638636537922,0.05428974143891549,0.3796085400948762,20.040817173857057,1.0447688931110284,5.8365442935521195,2.1659433149156038,2.3468439583273724,4
159,14,0.35,20,7,1.2857142857142858,1.0,44906.00333072818,15.814240295000058,316.2848059000012,31.142857142857142,1353,20,30,4,0.8843655199740158,0.030518747664733725,0.09152092390671407,0.419358924572376,98.07788124620794,1.040075003796672,3.8231416063176122,3.9247339139537774,0.9179924938516006,5
140,18,0.25,20,5,1.0,1.0,104324.63259278203,27.748503260000007,554.9700652000001,22.0,1395,20,48,2,0.41156865305680207,0.19575927788680947,0.05791673966159269,0.21722551075499608,53.32622497768294,1.1019611669478324,16.023723311203867,3.3450188187265235,2.081983666227422,5
175,20,0.25,20,5,1.6,1.0,58200.59833333334,2.144701929999974,42.894038599999476,20.2,439,20,11,2,0.9675910250128891,0.05520463906636197,0.022492804460971842,0.3559176994008033,95.88222055980084,0.9330248994599304,10.05379169054862,0.4593415797571956,2.751770780509106,3
165,27,0.4,20,8,1.25,1.0,70729.01232829399,14.023366124999939,280.4673224999988,36.25,1491,20,25,5,0.5079993970507639,0.21159391959932092,0.040876992645642186,0.1199970406329546,48.07371405269153,0.8964355297495463,16.323212526838823,4.868992938674625,2.550099262171331,6
155,23,0.2,20,4,1.25,1.0,85117.01630412147,22.546417089999977,450.92834179999954,16.25,1132,20,46,4,0.44156202926378424,0.2878136652761294,0.14324678601922702,0.12669096299744861,14.170105846391232,0.8156256746374396,4.187225428182354,0.9688619244014458,2.534763624819093,4
156,23,0.05,20,1,1.0,1.0,20544.231944444444,22.108152044999976,442.1630408999995,2.0,830,20,50,6,0.7151174870756187,0.17567209495171265,0.1331777725197973,0.4408996541238046,45.60351923717159,0.705112679735402,9.016268822391849,1.3772536390535643,2.597291996074052,5
152,20,0.35,20,7,1.1428571428571428,1.0,152762.98182539683,25.122154744999968,502.4430948999993,31.571428571428573,1301,20,49,6,0.5897693082599227,0.2928545315520674,0.04430113314522575,0.20875729129307904,33.314601811830386,1.4369041483037022,13.046693623624014,4.593389951488931,0.8623995617605702,6
171,10,0.4,20,8,1.5,1.0,51403.00332341269,8.342750444999956,166.85500889999912,35.5,589,20,38,2,0.5273470397617177,0.26326753427719257,0.1341757297724012,0.3000343818742608,20.000292971175803,0.7335025971043161,18.68320016383685,4.2317401583321415,2.865625255896079,6
172,24,0.3,20,6,1.6666666666666667,1.0,94100.15666666666,7.62568518999999,152.5137037999998,25.0,1256,20,14,5,0.825263478113653,0.06130586447216436,0.04075649984515285,0.28308843417657104,77.42528498729581,1.136100901557821,18.548091006338538,2.486627023454255,2.737933077801811,5
174,18,0.3,20,6,1.1666666666666667,1.0,95322.18194444446,7.04970358999999,140.9940717999998,26.5,735,20,23,3,0.9608473097019109,0.15928532098288775,0.07115971772878382,0.21070877545015063,78.92847233632911,1.0775406633329137,15.322644118908789,1.0698055275785145,0.38123719040495396,3
163,18,0.1,20,2,1.5,2.0,102839.70428513706,19.724729830000022,394.4945966000005,5.5,1074,20,37,5,0.7925156339902963,0.053268312930777446,0.053551448581111175,0.4231903411615002,37.49060260606356,1.9641959220479774,5.785987653931415,1.1762091360933051,1.978486061243658,4
181,13,0.45,20,9,2.0,1.0,136424.37539281705,3.3838483500000165,67.67696700000033,39.0,734,20,12,2,0.7799331401273948,0.14126801895231578,0.04650883519254371,0.1728663927578306,85.57778331355395,1.534438851996147,19.22908973630231,3.048018431092389,1.6718300961494585,6
178,23,0.1,20,2,1.5,2.0,23634.288722222223,4.769077189999985,95.38154379999969,5.5,459,20,21,2,0.6674848345595548,0.19779760194528062,0.12056870424451933,0.10399345477149602,50.23550834437522,1.690313450615369,7.505424522697706,0.73560758982712,2.3182914378979183,4
164,19,0.15,20,3,1.6666666666666667,2.0,97828.1055952381,19.768649879999998,395.37299759999996,10.0,1329,20,32,2,0.5229887649754359,0.04923627724717206,0.013465787289468416,0.2630307879239643,26.978637467372334,1.544240888642406,7.313066622993464,1.1912033823624673,2.717153310886816,5
177,11,0.15,20,3,2.3333333333333335,2.0,42884.62043360434,7.319008884999948,146.38017769999897,8.0,1146,20,13,4,0.6729560922781623,0.10524907410600826,0.13660157642478762,0.376325214630162,14.997887799967634,1.7529105825344875,6.081702738697464,4.4837587151616765,0.5701968856321262,4
169,28,0.25,20,5,2.6,1.0,37771.73861111111,15.464355190000015,309.2871038000003,17.2,686,20,50,3,0.6004046102855738,0.24092014136709664,0.08348451527621,0.21542250187878711,66.83645144430662,0.552126852841144,4.716619418988385,0.22347840620719395,1.067122944673762,6
186,21,0.1,20,2,2.0,3.0,12149.071686507936,2.241657354999984,44.83314709999968,4.0,382,20,11,6,0.8845179526279456,0.15306347927473116,0.1277154746480358,0.21060021040985794,49.43894311690777,0.916187256065834,18.291003915536187,3.689156547860328,0.24566225364834193,5
183,29,0.1,20,2,1.0,1.0,73773.92645470383,4.66933518000003,93.3867036000006,7.0,424,20,22,5,0.7315734170348178,0.15978150787245024,0.07862035847946894,0.26137015561369215,74.72471571433279,0.5439696051640202,4.313651550413459,0.8625918670285787,2.3566712059072117,3
179,13,0.2,20,4,1.25,1.0,127675.79656249999,8.735905990000015,174.7181198000003,16.25,1197,20,16,3,0.3501369543679507,0.09928276637673683,0.09842949104631873,0.36714996507052244,93.00476077718473,1.8271963303967342,16.108399082472616,1.45925629896065,2.6048325528886487,4
191,17,0.3,20,6,1.8333333333333333,2.0,114210.06033524903,4.010392150000007,80.20784300000014,24.5,794,20,11,6,0.665042821564378,0.1498012537954404,0.08951737403606623,0.2616896361002384,31.809954592789044,1.1706243904766782,15.730472984666092,3.2767708956276245,1.1662185492824628,3
176,11,0.1,20,2,1.0,1.0,84511.36765782829,13.790483805000054,275.80967610000107,7.0,870,20,32,4,0.3500200845728126,0.10723886797686524,0.1242457062190348,0.42498943785877086,69.11711651931073,0.5968637311486349,12.952409943515317,2.8371874868509157,2.8312791236663717,4
192,11,0.25,20,5,1.0,1.0,89977.52803964281,4.7156893150001,94.313786300002,22.0,353,20,30,6,0.5150017813453228,0.2605490884035251,0.01940129985361183,0.1210830522034915,71.36229666119198,1.4678843538252422,3.1496939619893385,0.2877887486372705,1.0371751035687318,6
168,26,0.2,20,4,1.25,1.0,48513.81136904762,23.165340230000037,463.30680460000076,16.25,1208,20,42,2,0.899395194456738,0.25717623400876966,0.05205458791287155,0.163272669715043,74.01473220094616,0.8532323035328817,6.6043354242230965,4.957056851636918,0.8786227101820547,4
188,29,0.35,20,7,1.4285714285714286,1.0,85250.49988567074,6.7789266949999725,135.57853389999946,30.714285714285715,964,20,17,5,0.38913475464251446,0.1947091931953853,0.028597981321024576,0.32323851759621325,65.5861290371509,1.2383422709072565,14.012115584341936,3.911049391843064,0.30393012071024383,4
173,24,0.4,20,8,1.0,1.0,68853.24567307692,16.78739618000002,335.7479236000004,37.0,1107,20,43,2,0.8646183535171358,0.16105079231010533,0.02176596940904524,0.28985833907695546,28.32314657034902,1.5485156141432177,8.436033507887618,2.744240902702601,2.9100118106657242,6
185,27,0.4,20,8,1.875,1.0,62318.24081111108,9.535044055000071,190.70088110000142,34.375,538,20,46,5,0.9753708458420692,0.2558102931609537,0.07308540314308114,0.3000248786443174,18.460202291909333,1.8544535640506412,11.132903493770572,3.4706821636471386,0.7560261542519705,4
189,10,0.25,20,5,1.2,1.0,163166.83205128205,8.827752265000049,176.55504530000098,21.4,545,20,39,3,0.8556334072147808,0.11311796112157177,0.11419788576392355,0.3075614968759002,46.60853349652405,1.445226301523712,7.40887056761778,4.686619021654514,2.466921224779634,3
190,21,0.2,20,4,1.0,1.0,125658.82907751093,9.037517595000054,180.75035190000108,17.0,1160,20,17,2,0.927326766021754,0.1516552184607924,0.011574932816808816,0.3325975162553795,63.23337231317791,1.515527076823328,19.87318224998799,4.591061132380818,1.691265383621843,5
182,15,0.55,20,11,1.8181818181818181,1.0,131526.92647556393,14.736301390000017,294.72602780000034,49.545454545454554,1434,20,32,2,0.9065625521867144,0.07565688563743228,0.016136196629980646,0.11371391295200346,60.83487000399617,1.5873292589064651,5.311366591439051,0.8063288605788778,0.6819827301610636,6
